600	7 
601	18 
602	12 
603	1 
604	10 
605	8 
606	9 
607	17 
608	10 
609	5 
610	16 
611	5 
612	1 
613	8 
614	9 
615	12 
616	10 
617	4 
618	2 
619	15 
620	17 
621	14 
622	9 
623	19 
624	9 
625	6 
626	7 
627	16 
628	1 
629	6 
630	17 
631	7 
632	17 
633	7 
634	11 
635	3 
636	11 
637	17 
638	9 
639	4 
640	10 
641	1 
642	23 
643	6 
644	3 
645	22 
646	14 
647	2 
648	4 
649	14 
650	5 
651	19 
652	5 
653	19 
654	7 
655	23 
656	6 
657	6 
658	13 
659	6 
660	2 
661	3 
662	16 
663	15 
664	6 
665	6 
666	19 
667	19 
668	20 
669	12 
670	17 
671	17 
672	13 
673	15 
674	5 
675	5 
676	6 
677	5 
678	5 
679	15 
680	14 
681	16 
682	6 
683	15 
684	5 
685	16 
686	11 
687	5 
688	7 
689	20 
690	14 
691	4 
692	18 
693	14 
694	21 
695	13 
696	19 
697	9 
698	13 
699	20 
700	23 
701	9 
702	5 
703	7 
704	17 
705	4 
706	14 
707	19 
708	22 
709	8 
710	20 
711	10 
712	20 
713	17 
714	17 
715	1 
716	2 
717	11 
718	9 
719	21 
720	1 
721	9 
722	2 
723	13 
724	1 
725	19 
726	6 
727	8 
728	6 
729	14 
730	6 
731	7 
732	10 
733	8 
734	17 
735	8 
736	22 
737	14 
738	14 
739	19 
740	7 
741	7 
742	17 
743	4 
744	9 
745	19 
746	13 
747	9 
748	21 
749	2 
750	12 
751	2 
752	14 
753	11 
754	16 
755	7 
756	6 
757	9 
758	3 
759	19 
760	16 
761	6 
762	11 
763	14 
764	14 
765	18 
766	6 
767	17 
768	5 
769	17 
770	18 
771	21 
772	6 
773	17 
774	23 
775	21 
776	3 
777	17 
778	16 
779	10 
780	22 
781	14 
782	18 
783	23 
784	15 
785	4 
786	17 
787	18 
788	19 
789	1 
790	12 
791	1 
792	2 
793	17 
794	20 
795	6 
796	13 
797	7 
798	1 
799	5 
800	10 
801	2 
802	14 
803	13 
804	3 
805	6 
806	2 
807	21 
808	11 
809	14 
810	7 
811	8 
812	1 
813	7 
814	3 
815	22 
816	13 
817	19 
818	6 
819	14 
820	15 
821	20 
822	13 
823	3 
824	7 
825	3 
826	9 
827	12 
828	20 
829	9 
830	14 
831	22 
832	6 
833	22 
834	8 
835	22 
836	12 
837	7 
838	7 
839	13 
840	9 
841	18 
842	2 
843	6 
844	8 
845	23 
846	18 
847	5 
848	18 
849	2 
850	5 
851	19 
852	19 
853	21 
854	7 
855	6 
856	7 
857	9 
858	13 
859	15 
860	12 
861	21 
862	6 
863	17 
864	3 
865	6 
866	14 
867	17 
868	19 
869	20 
870	13 
871	7 
872	4 
873	19 
874	9 
875	7 19 
876	19 
877	15 
878	17 
879	6 
880	3 
881	19 
882	11 
883	5 
884	23 
885	13 
886	2 
887	10 
888	20 
889	1 
890	15 
891	6 
892	7 
893	1 
894	7 
895	6 
896	14 
897	1 
898	15 
899	17 
900	2 
901	21 
902	14 
903	21 
904	6 
905	5 
906	14 
907	20 
908	18 
909	19 
910	18 
911	1 
912	7 
913	12 
914	5 
915	23 
916	17 
917	15 
918	14 
919	18 
920	17 
921	8 
922	17 
923	5 
924	12 
925	17 
926	17 
927	6 
928	9 
929	3 
930	14 
931	6 
932	13 
933	9 
934	10 
935	7 
936	16 
937	21 
938	14 
939	19 
940	23 
941	17 
942	8 
943	11 
944	7 
945	19 
946	6 
947	3 
948	19 
949	6 
950	23 
951	19 
952	12 
953	5 
954	1 
955	6 
956	12 
957	17 
958	17 
959	18 
960	17 
961	5 
962	7 
963	2 
964	17 
965	19 
966	5 
967	17 
968	19 
969	8 
970	17 
971	14 
972	18 
973	7 
974	7 
975	8 
976	6 
977	6 
978	12 
979	18 
980	23 
981	7 
982	7 
983	3 
984	3 
985	7 
986	5 
987	18 
988	14 
989	14 
990	13 
991	14 
992	17 
993	7 
994	14 
995	5 
996	14 
997	14 
998	3 
999	19 
1000	18 
