338	19 
339	4 
340	22 
341	21 
342	12 
343	17 
344	18 
345	7 
346	21 
347	3 
348	18 
349	22 
350	6 
351	4 
352	21 
353	5 
354	16 
355	4 
356	6 
357	17 
358	14 
359	5 
360	10 
361	3 
362	17 
363	3 
364	3 
365	15 
366	12 
367	1 
368	7 
369	9 
370	9 14 
371	11 
372	7 
373	15 
374	10 
375	21 
376	2 
377	5 
378	19 
379	5 
380	16 
381	7 
382	4 
383	2 
384	8 
385	7 
386	3 
387	14 
388	17 
389	17 
390	14 
391	10 
392	11 
393	5 
394	10 
395	18 
396	16 
397	3 
398	3 
399	3 
400	18 
401	8 
402	6 
403	11 
404	3 
405	3 
406	17 
407	16 
408	1 
409	18 
410	4 
411	11 
412	16 
413	4 
414	11 
415	10 
416	8 
417	7 
418	14 
419	16 
420	12 
421	7 
422	16 
423	13 
424	14 
425	8 
426	14 
427	14 
428	16 
429	17 
430	13 
431	19 
432	12 
433	12 
434	3 
435	4 
436	16 
437	6 
438	5 
439	10 
440	15 
441	21 
442	21 
443	2 
444	17 
445	16 
446	9 
447	5 
448	4 
449	11 
450	17 
451	8 
452	4 
453	14 
454	21 
455	17 
456	6 
457	12 
458	22 
459	19 
460	14 
461	11 
462	7 
463	16 
464	19 
465	3 
466	18 
467	17 18 
468	20 
469	21 
470	17 
471	18 
472	10 
473	16 
474	3 
475	9 
476	20 
477	7 
478	14 
479	6 
480	12 
481	3 
482	11 
483	5 
484	9 
485	21 
486	14 
487	14 
488	6 
489	3 
490	3 
491	4 
492	4 
493	3 
494	1 
495	5 
496	10 
497	21 
498	16 
499	5 
500	5 
501	3 
502	14 
503	18 
504	5 
505	11 
506	3 
507	16 
508	18 
509	15 
510	10 
511	17 
512	2 
513	3 
514	8 
515	19 
516	21 
517	10 
518	9 
519	20 
520	21 
521	10 
522	17 
523	8 
524	1 
525	9 
526	14 
527	10 
528	15 
529	22 
530	2 
531	9 
532	10 
533	14 
534	16 
535	16 
536	17 
537	10 
538	14 
539	1 
540	2 
541	7 
542	16 
543	14 
544	5 
545	2 
546	2 
547	4 
548	3 
549	8 
550	14 
551	10 
552	15 
553	9 
554	20 
555	4 
556	14 
557	18 
558	2 
559	5 
560	3 
561	22 
562	8 
563	19 
564	14 
565	19 
566	9 
567	10 
568	14 
569	17 
570	19 
571	17 
572	9 
573	4 
574	1 7 
575	13 
576	17 
577	11 
578	19 
579	10 
580	19 
581	5 
582	8 
583	16 
584	5 
585	10 
586	16 
587	12 
588	8 
589	10 
590	13 
591	12 
592	3 
593	19 
594	12 
595	4 
596	18 
597	14 
598	7 
599	16 
600	5 
601	17 
602	7 
603	17 
604	6 
605	11 
606	7 
607	5 
608	8 
609	21 
610	18 
611	8 
612	3 
613	14 
614	4 
615	3 
616	22 
617	5 
618	4 
619	9 
620	9 
621	19 
622	16 
623	5 
624	16 
625	2 6 
626	7 
627	9 
628	11 
629	17 
630	4 
631	14 
632	5 8 
633	21 
634	16 
635	7 
636	9 
637	13 
638	21 
639	8 
640	10 
641	16 
642	22 
643	17 
644	12 
645	20 
646	13 
647	5 
648	3 
649	19 
650	21 
651	14 
652	8 
653	18 
654	1 
655	7 
656	7 
657	16 
658	7 
659	10 
660	15 
661	17 
662	2 
663	13 
664	4 
665	2 
666	8 
667	8 
668	16 
669	17 
670	6 21 
671	8 
672	13 
673	3 
674	18 
675	9 
676	4 
677	17 
678	14 
679	16 
680	20 
681	13 
682	11 
683	7 
684	7 
685	6 
686	22 
687	2 
688	16 
689	1 
690	3 
691	21 
692	18 
693	21 
694	11 
695	16 
696	10 
697	11 
698	19 
699	3 
700	8 
701	17 
702	10 
703	8 
704	6 
705	7 
706	3 
707	18 
708	11 
709	17 
710	15 
711	20 
712	16 
713	12 
714	4 
715	16 
716	19 
717	1 
718	15 
719	16 
720	10 
721	16 
722	7 
723	16 
724	9 
725	5 
726	11 
727	10 
728	17 
729	20 
730	5 
731	14 
732	20 
733	18 
734	1 
735	22 
736	21 
737	17 
738	16 
739	3 
740	16 
741	7 
742	13 
743	10 
744	15 
745	18 
746	13 
747	1 
748	7 
749	15 
750	5 
751	3 
752	7 
753	7 
754	9 
755	17 
756	17 
757	2 
758	14 
759	21 
760	10 
761	2 
762	7 
763	16 
764	16 
765	5 
766	2 
767	16 
768	19 
769	7 
770	16 
771	18 
772	13 
773	14 
774	14 
775	16 
776	14 
777	15 
778	1 
779	10 
780	16 
781	7 
782	1 
783	4 
784	19 
785	13 
786	3 
787	21 
788	16 
789	8 
790	9 
791	2 
792	2 
793	16 
794	16 
795	8 
796	19 
797	13 
798	2 
799	7 
800	5 
801	5 
802	6 
803	14 
804	9 
805	21 
806	5 
807	4 
808	14 
809	5 
810	22 
811	2 
812	17 
813	3 
814	14 
815	4 
816	17 
817	13 
818	14 
819	17 
820	12 
821	20 
822	14 
823	16 
824	21 
825	2 
826	15 
827	5 
828	10 
829	17 
830	14 
831	7 
832	16 
833	22 
834	5 
835	6 
836	14 
837	9 
838	14 
839	5 
840	9 
841	18 
842	4 
843	8 
844	7 
845	5 
846	5 
847	2 
848	10 
849	14 
850	19 
851	16 
852	7 
853	1 
854	4 
855	12 
856	4 
857	7 
858	7 
859	22 
860	21 
861	15 
862	3 
863	17 
864	2 
865	5 11 
866	8 
867	22 
868	2 16 
869	4 
870	8 
871	11 
872	18 
873	3 
874	17 
875	16 
876	18 
877	14 
878	7 
879	17 
880	9 
881	16 
882	18 
883	14 
884	16 
885	18 
886	1 
887	19 
888	22 
889	10 
890	2 
891	16 
892	14 
893	4 
894	6 
895	8 
896	13 
897	20 
898	1 
899	3 
900	4 
901	7 
902	7 
903	7 
904	14 
905	5 
906	16 
907	4 
908	8 
909	11 
910	5 
911	5 
912	6 
913	2 
914	21 
915	4 
916	19 
917	3 
918	11 
919	8 
920	17 
921	7 
922	12 
923	18 
924	4 
925	1 
926	11 
927	6 
928	4 
929	14 
930	1 
931	22 
932	17 
933	20 
934	10 
935	8 
936	7 
937	16 
938	14 
939	11 
940	14 
941	5 
942	15 
943	18 
944	14 
945	7 
946	21 
947	5 
948	14 
949	16 
950	15 
951	16 
952	6 
953	16 
954	16 
955	5 
956	1 
957	10 
958	20 
959	7 
960	11 
961	14 
962	17 
963	6 
964	16 
965	8 
966	2 
967	3 
968	14 
969	21 
970	11 
971	20 
972	5 
973	3 
974	8 
975	5 
976	17 
977	7 
978	19 
979	9 
980	3 
981	19 
982	10 
983	17 
984	16 
985	11 
986	9 
987	16 
988	3 
989	7 
990	4 
991	11 
992	7 
993	5 
994	17 
995	8 
996	10 
997	2 
998	11 
999	18 
1000	9 
